LocationType,Location,TimeFrame,DataFormat,Data
County,Edwards,1989,Percent,0.417
County,Edwards,1993,Percent,0.291
County,Edwards,1995,Percent,0.308
County,Edwards,1997,Percent,0.308
County,Edwards,1998,Percent,0.276
County,Edwards,1999,Percent,0.316
County,Edwards,2000,Percent,0.28
County,Edwards,2001,Percent,0.228
County,Edwards,2002,Percent,0.193
County,Edwards,2003,Percent,0.228
County,Edwards,2004,Percent,0.219
County,Edwards,2005,Percent,0.288
County,Edwards,2017,Percent,0.226
County,Edwards,2018,Percent,0.221
County,Edwards,2019,Percent,0.207
County,Edwards,2019,Number,399
County,Edwards,2018,Number,425
County,Edwards,2017,Number,439
County,Edwards,2016,Number,443
County,Edwards,2014,Number,422
County,Edwards,2015,Number,419
County,Edwards,2013,Number,432
County,Edwards,2012,Number,436
County,Edwards,2011,Number,463
County,Edwards,2010,Number,502
County,Edwards,2009,Number,458
County,Edwards,2008,Number,427
County,Edwards,2007,Number,473
County,Edwards,2006,Number,505
County,Edwards,1989,Number,939
County,Edwards,1993,Number,890
County,Edwards,1995,Number,1090
County,Edwards,1997,Number,1139
County,Edwards,1998,Number,960
County,Edwards,1999,Number,672
County,Edwards,2000,Number,576
County,Edwards,2001,Number,463
County,Edwards,2002,Number,387
County,Edwards,2003,Number,453
County,Edwards,2004,Number,431
County,Edwards,2005,Number,561
County,Edwards,2020,Number,366
County,Edwards,2020,Percent,0.191
County,Edwards,2021,Number,289
County,Edwards,2021,Percent,0.201
County,Edwards,2022,Number,291
County,Edwards,2022,Percent,0.207
County,Ellis,1989,Number,10568
County,Ellis,1993,Number,13339
County,Ellis,1995,Number,12194
County,Ellis,1997,Number,11570
County,Ellis,1998,Number,11165
County,Ellis,1999,Number,9401
County,Ellis,2000,Number,10736
County,Ellis,2001,Number,11735
County,Ellis,2002,Number,12354
County,Ellis,2003,Number,13796
County,Ellis,2004,Number,13966
County,Ellis,2005,Number,13272
County,Ellis,2006,Number,16066
County,Ellis,2007,Number,15142
County,Ellis,2008,Number,14363
County,Ellis,2009,Number,16347
County,Ellis,2010,Number,17062
County,Ellis,2011,Number,18918
County,Ellis,2012,Number,16611
County,Ellis,2013,Number,20161
County,Ellis,2015,Number,17580
County,Ellis,2014,Number,17299
County,Ellis,2016,Number,16121
County,Ellis,2017,Number,14521
County,Ellis,2018,Number,15609
County,Ellis,2019,Number,15932
County,Ellis,2019,Percent,0.087
County,Ellis,2018,Percent,0.088
County,Ellis,2017,Percent,0.085
County,Ellis,1989,Percent,0.126
County,Ellis,1993,Percent,0.144
County,Ellis,1995,Percent,0.125
County,Ellis,1997,Percent,0.112
County,Ellis,1998,Percent,0.104
County,Ellis,1999,Percent,0.086
County,Ellis,2000,Percent,0.094
County,Ellis,2001,Percent,0.099
County,Ellis,2002,Percent,0.101
County,Ellis,2003,Percent,0.109
County,Ellis,2004,Percent,0.106
County,Ellis,2005,Percent,0.101
County,Ellis,2016,Percent,0.097
County,Ellis,2014,Percent,0.11
County,Ellis,2015,Percent,0.109
County,Ellis,2013,Percent,0.131
County,Ellis,2012,Percent,0.10937
County,Ellis,2011,Percent,0.126
County,Ellis,2010,Percent,0.115
County,Ellis,2009,Percent,0.109
County,Ellis,2008,Percent,0.098
County,Ellis,2006,Percent,0.117
County,Ellis,2007,Percent,0.107
County,Ellis,2020,Number,14973
County,Ellis,2020,Percent,0.079
County,Ellis,2021,Number,17641
County,Ellis,2021,Percent,0.088
County,Ellis,2022,Number,18830
County,Ellis,2022,Percent,0.09
County,El Paso,2007,Percent,0.284
County,El Paso,2006,Percent,0.274
County,El Paso,2008,Percent,0.252
County,El Paso,2009,Percent,0.237
County,El Paso,2010,Percent,0.246
County,El Paso,2011,Percent,0.246
County,El Paso,2012,Percent,0.23978
County,El Paso,2013,Percent,0.227
County,El Paso,2015,Percent,0.203
County,El Paso,2014,Percent,0.234
County,El Paso,2016,Percent,0.227
County,El Paso,1989,Percent,0.268
County,El Paso,1993,Percent,0.302
County,El Paso,1995,Percent,0.309
County,El Paso,1997,Percent,0.278
County,El Paso,1998,Percent,0.268
County,El Paso,1999,Percent,0.238
County,El Paso,2000,Percent,0.253
County,El Paso,2001,Percent,0.257
County,El Paso,2002,Percent,0.257
County,El Paso,2003,Percent,0.257
County,El Paso,2004,Percent,0.246
County,El Paso,2005,Percent,0.29
County,El Paso,2017,Percent,0.21
County,El Paso,2018,Percent,0.205
County,El Paso,2019,Percent,0.188
County,El Paso,2019,Number,154504
County,El Paso,2018,Number,169120
County,El Paso,2017,Number,172972
County,El Paso,2016,Number,186707
County,El Paso,2014,Number,190846
County,El Paso,2015,Number,165987
County,El Paso,2013,Number,183877
County,El Paso,2012,Number,194470
County,El Paso,2011,Number,198017
County,El Paso,2010,Number,193826
County,El Paso,2009,Number,174651
County,El Paso,2008,Number,183824
County,El Paso,2007,Number,204927
County,El Paso,2006,Number,197675
County,El Paso,1989,Number,155298
County,El Paso,1993,Number,201749
County,El Paso,1995,Number,211593
County,El Paso,1997,Number,193843
County,El Paso,1998,Number,189030
County,El Paso,1999,Number,158722
County,El Paso,2000,Number,171448
County,El Paso,2001,Number,175297
County,El Paso,2002,Number,178326
County,El Paso,2003,Number,180091
County,El Paso,2004,Number,174591
County,El Paso,2005,Number,204588
County,El Paso,2020,Number,145103
County,El Paso,2020,Percent,0.176
County,El Paso,2021,Number,171242
County,El Paso,2021,Percent,0.201
County,El Paso,2022,Number,179428
County,El Paso,2022,Percent,0.21
County,Erath,1989,Number,5547
County,Erath,1993,Number,5239
County,Erath,1995,Number,5467
County,Erath,1997,Number,5060
County,Erath,1998,Number,4745
County,Erath,1999,Number,5014
County,Erath,2000,Number,4805
County,Erath,2001,Number,4992
County,Erath,2002,Number,5130
County,Erath,2003,Number,5041
County,Erath,2004,Number,4909
County,Erath,2005,Number,5315
County,Erath,2006,Number,5724
County,Erath,2007,Number,5287
County,Erath,2008,Number,6348
County,Erath,2009,Number,7075
County,Erath,2010,Number,6668
County,Erath,2011,Number,7268
County,Erath,2012,Number,8142
County,Erath,2013,Number,8048
County,Erath,2015,Number,6628
County,Erath,2014,Number,8049
County,Erath,2016,Number,7361
County,Erath,2017,Number,6016
County,Erath,2018,Number,6988
County,Erath,2019,Number,5937
County,Erath,2019,Percent,0.152
County,Erath,2018,Percent,0.181
County,Erath,2017,Percent,0.158
County,Erath,1989,Percent,0.209
County,Erath,1993,Percent,0.181
County,Erath,1995,Percent,0.183
County,Erath,1997,Percent,0.167
County,Erath,1998,Percent,0.156
County,Erath,1999,Percent,0.16
County,Erath,2000,Percent,0.154
County,Erath,2001,Percent,0.16
County,Erath,2002,Percent,0.162
County,Erath,2003,Percent,0.158
County,Erath,2004,Percent,0.153
County,Erath,2005,Percent,0.167
County,Erath,2016,Percent,0.195
County,Erath,2014,Percent,0.218
County,Erath,2015,Percent,0.177
County,Erath,2013,Percent,0.218
County,Erath,2012,Percent,0.22171
County,Erath,2011,Percent,0.2
County,Erath,2010,Percent,0.185
County,Erath,2009,Percent,0.207
County,Erath,2008,Percent,0.188
County,Erath,2006,Percent,0.178
County,Erath,2007,Percent,0.158
County,Erath,2020,Number,5006
County,Erath,2020,Percent,0.126
County,Erath,2021,Number,7181
County,Erath,2021,Percent,0.179
County,Erath,2022,Number,5198
County,Erath,2022,Percent,0.129
County,Falls,2007,Percent,0.277
County,Falls,2006,Percent,0.244
County,Falls,2008,Percent,0.242
County,Falls,2009,Percent,0.232
County,Falls,2010,Percent,0.253
County,Falls,2011,Percent,0.263
County,Falls,2012,Percent,0.24942
County,Falls,2013,Percent,0.252
County,Falls,2015,Percent,0.239
County,Falls,2014,Percent,0.237
County,Falls,2016,Percent,0.256
County,Falls,1989,Percent,0.275
County,Falls,1993,Percent,0.28
County,Falls,1995,Percent,0.263
County,Falls,1997,Percent,0.25
County,Falls,1998,Percent,0.228
County,Falls,1999,Percent,0.226
County,Falls,2000,Percent,0.238
County,Falls,2001,Percent,0.242
County,Falls,2002,Percent,0.237
County,Falls,2003,Percent,0.216
County,Falls,2004,Percent,0.217
County,Falls,2005,Percent,0.237
County,Falls,2017,Percent,0.276
County,Falls,2018,Percent,0.217
County,Falls,2019,Percent,0.216
County,Falls,2019,Number,3314
County,Falls,2018,Number,3331
County,Falls,2017,Number,4280
County,Falls,2016,Number,3915
County,Falls,2014,Number,3589
County,Falls,2015,Number,3608
County,Falls,2013,Number,3881
County,Falls,2012,Number,3873
County,Falls,2011,Number,4172
County,Falls,2010,Number,3990
County,Falls,2009,Number,3452
County,Falls,2008,Number,3638
County,Falls,2007,Number,4193
County,Falls,2006,Number,3777
County,Falls,1989,Number,4519
County,Falls,1993,Number,4603
County,Falls,1995,Number,4294
County,Falls,1997,Number,3966
County,Falls,1998,Number,3582
County,Falls,1999,Number,3720
County,Falls,2000,Number,3872
County,Falls,2001,Number,3871
County,Falls,2002,Number,3785
County,Falls,2003,Number,3407
County,Falls,2004,Number,3396
County,Falls,2005,Number,3685
County,Falls,2020,Number,3056
County,Falls,2020,Percent,0.2
County,Falls,2021,Number,3141
County,Falls,2021,Percent,0.203
County,Falls,2022,Number,3247
County,Falls,2022,Percent,0.214
County,Fannin,1989,Number,4517
County,Fannin,1993,Number,4624
County,Fannin,1995,Number,4729
County,Fannin,1997,Number,4441
County,Fannin,1998,Number,4124
County,Fannin,1999,Number,3878
County,Fannin,2000,Number,4274
County,Fannin,2001,Number,4650
County,Fannin,2002,Number,4696
County,Fannin,2003,Number,4481
County,Fannin,2004,Number,4572
County,Fannin,2005,Number,4355
County,Fannin,2006,Number,4786
County,Fannin,2007,Number,4852
County,Fannin,2008,Number,4827
County,Fannin,2009,Number,5087
County,Fannin,2010,Number,5005
County,Fannin,2011,Number,5992
County,Fannin,2012,Number,5437
County,Fannin,2013,Number,5820
County,Fannin,2015,Number,5013
County,Fannin,2014,Number,5267
County,Fannin,2016,Number,5015
County,Fannin,2017,Number,4047
County,Fannin,2018,Number,4466
County,Fannin,2019,Number,4287
County,Fannin,2019,Percent,0.132
County,Fannin,2018,Percent,0.138
County,Fannin,2017,Percent,0.129
County,Fannin,1989,Percent,0.188
County,Fannin,1993,Percent,0.187
County,Fannin,1995,Percent,0.182
County,Fannin,1997,Percent,0.165
County,Fannin,1998,Percent,0.152
County,Fannin,1999,Percent,0.139
County,Fannin,2000,Percent,0.153
County,Fannin,2001,Percent,0.164
County,Fannin,2002,Percent,0.163
County,Fannin,2003,Percent,0.154
County,Fannin,2004,Percent,0.154
County,Fannin,2005,Percent,0.147
County,Fannin,2016,Percent,0.161
County,Fannin,2014,Percent,0.171
County,Fannin,2015,Percent,0.164
County,Fannin,2013,Percent,0.19
County,Fannin,2012,Percent,0.1765
County,Fannin,2011,Percent,0.194
County,Fannin,2010,Percent,0.162
County,Fannin,2009,Percent,0.173
County,Fannin,2008,Percent,0.163
County,Fannin,2006,Percent,0.161
County,Fannin,2007,Percent,0.165
County,Fannin,2020,Number,5075
County,Fannin,2020,Percent,0.154
County,Fannin,2021,Number,4835
County,Fannin,2021,Percent,0.143
County,Fannin,2022,Number,4662
County,Fannin,2022,Percent,0.137
County,Fayette,2007,Percent,0.124
County,Fayette,2006,Percent,0.129
County,Fayette,2008,Percent,0.119
County,Fayette,2009,Percent,0.121
County,Fayette,2010,Percent,0.13
County,Fayette,2011,Percent,0.147
County,Fayette,2012,Percent,0.12667
County,Fayette,2013,Percent,0.112
County,Fayette,2015,Percent,0.12
County,Fayette,2014,Percent,0.109
County,Fayette,2016,Percent,0.111
County,Fayette,1989,Percent,0.186
County,Fayette,1993,Percent,0.148
County,Fayette,1995,Percent,0.144
County,Fayette,1997,Percent,0.138
County,Fayette,1998,Percent,0.136
County,Fayette,1999,Percent,0.114
County,Fayette,2000,Percent,0.12
County,Fayette,2001,Percent,0.116
County,Fayette,2002,Percent,0.117
County,Fayette,2003,Percent,0.125
County,Fayette,2004,Percent,0.123
County,Fayette,2005,Percent,0.117
County,Fayette,2017,Percent,0.108
County,Fayette,2018,Percent,0.133
County,Fayette,2019,Percent,0.109
County,Fayette,2019,Number,2710
County,Fayette,2018,Number,3322
County,Fayette,2017,Number,2675
County,Fayette,2016,Number,2750
County,Fayette,2014,Number,2663
County,Fayette,2015,Number,2959
County,Fayette,2013,Number,2723
County,Fayette,2012,Number,3071
County,Fayette,2011,Number,3559
County,Fayette,2010,Number,3136
County,Fayette,2009,Number,2701
County,Fayette,2008,Number,2645
County,Fayette,2007,Number,2719
County,Fayette,2006,Number,2840
County,Fayette,1989,Number,3651
County,Fayette,1993,Number,3090
County,Fayette,1995,Number,3019
County,Fayette,1997,Number,2926
County,Fayette,1998,Number,2893
County,Fayette,1999,Number,2426
County,Fayette,2000,Number,2587
County,Fayette,2001,Number,2519
County,Fayette,2002,Number,2569
County,Fayette,2003,Number,2761
County,Fayette,2004,Number,2727
County,Fayette,2005,Number,2575
County,Fayette,2020,Number,2369
County,Fayette,2020,Percent,0.094
County,Fayette,2021,Number,2676
County,Fayette,2021,Percent,0.11
County,Fayette,2022,Number,2651
County,Fayette,2022,Percent,0.108
County,Fisher,1989,Number,1253
County,Fisher,1993,Number,829
County,Fisher,1995,Number,962
County,Fisher,1997,Number,861
County,Fisher,1998,Number,802
County,Fisher,1999,Number,748
County,Fisher,2000,Number,730
County,Fisher,2001,Number,728
County,Fisher,2002,Number,682
County,Fisher,2003,Number,579
County,Fisher,2004,Number,560
County,Fisher,2005,Number,671
County,Fisher,2006,Number,661
County,Fisher,2007,Number,626
County,Fisher,2008,Number,602
County,Fisher,2009,Number,734
County,Fisher,2010,Number,573
County,Fisher,2011,Number,546
County,Fisher,2012,Number,601
County,Fisher,2013,Number,660
County,Fisher,2015,Number,581
County,Fisher,2014,Number,589
County,Fisher,2016,Number,597
County,Fisher,2017,Number,569
County,Fisher,2018,Number,592
County,Fisher,2019,Number,508
County,Fisher,2019,Percent,0.133
County,Fisher,2018,Percent,0.155
County,Fisher,2017,Percent,0.147
County,Fisher,1989,Percent,0.262
County,Fisher,1993,Percent,0.185
County,Fisher,1995,Percent,0.217
County,Fisher,1997,Percent,0.202
County,Fisher,1998,Percent,0.19
County,Fisher,1999,Percent,0.175
County,Fisher,2000,Percent,0.175
County,Fisher,2001,Percent,0.175
County,Fisher,2002,Percent,0.167
County,Fisher,2003,Percent,0.143
County,Fisher,2004,Percent,0.139
County,Fisher,2005,Percent,0.167
County,Fisher,2016,Percent,0.156
County,Fisher,2014,Percent,0.154
County,Fisher,2015,Percent,0.152
County,Fisher,2013,Percent,0.172
County,Fisher,2012,Percent,0.15704
County,Fisher,2011,Percent,0.14
County,Fisher,2010,Percent,0.146
County,Fisher,2009,Percent,0.192
County,Fisher,2008,Percent,0.156
County,Fisher,2006,Percent,0.167
County,Fisher,2007,Percent,0.161
County,Fisher,2020,Number,501
County,Fisher,2020,Percent,0.133
County,Fisher,2021,Number,564
County,Fisher,2021,Percent,0.153
County,Fisher,2022,Number,612
County,Fisher,2022,Percent,0.169
County,Floyd,2007,Percent,0.22
County,Floyd,2006,Percent,0.225
County,Floyd,2008,Percent,0.219
County,Floyd,2009,Percent,0.232
County,Floyd,2010,Percent,0.21
County,Floyd,2011,Percent,0.202
County,Floyd,2012,Percent,0.24509
County,Floyd,2013,Percent,0.205
County,Floyd,2015,Percent,0.218
County,Floyd,2014,Percent,0.237
County,Floyd,2016,Percent,0.228
County,Floyd,1989,Percent,0.271
County,Floyd,1993,Percent,0.274
County,Floyd,1995,Percent,0.286
County,Floyd,1997,Percent,0.261
County,Floyd,1998,Percent,0.242
County,Floyd,1999,Percent,0.215
County,Floyd,2000,Percent,0.215
County,Floyd,2001,Percent,0.216
County,Floyd,2002,Percent,0.211
County,Floyd,2003,Percent,0.205
County,Floyd,2004,Percent,0.205
County,Floyd,2005,Percent,0.233
County,Floyd,2017,Percent,0.202
County,Floyd,2018,Percent,0.21
County,Floyd,2019,Percent,0.173
County,Floyd,2019,Number,979
County,Floyd,2018,Number,1218
County,Floyd,2017,Number,1172
County,Floyd,2016,Number,1339
County,Floyd,2014,Number,1400
County,Floyd,2015,Number,1273
County,Floyd,2013,Number,1265
County,Floyd,2012,Number,1548
County,Floyd,2011,Number,1284
County,Floyd,2010,Number,1335
County,Floyd,2009,Number,1468
County,Floyd,2008,Number,1384
County,Floyd,2007,Number,1429
County,Floyd,2006,Number,1551
County,Floyd,1989,Number,2274
County,Floyd,1993,Number,2248
County,Floyd,1995,Number,2366
County,Floyd,1997,Number,2142
County,Floyd,1998,Number,1959
County,Floyd,1999,Number,1639
County,Floyd,2000,Number,1597
County,Floyd,2001,Number,1565
County,Floyd,2002,Number,1544
County,Floyd,2003,Number,1474
County,Floyd,2004,Number,1447
County,Floyd,2005,Number,1635
County,Floyd,2020,Number,995
County,Floyd,2020,Percent,0.177
County,Floyd,2021,Number,966
County,Floyd,2021,Percent,0.182
County,Floyd,2022,Number,1106
County,Floyd,2022,Percent,0.213
County,Foard,1989,Number,352
County,Foard,1993,Number,295
County,Foard,1995,Number,383
County,Foard,1997,Number,393
County,Foard,1998,Number,349
County,Foard,1999,Number,225
County,Foard,2000,Number,267
County,Foard,2001,Number,254
County,Foard,2002,Number,250
County,Foard,2003,Number,238
County,Foard,2004,Number,236
County,Foard,2005,Number,263
County,Foard,2006,Number,271
County,Foard,2007,Number,251
County,Foard,2008,Number,234
County,Foard,2009,Number,260
County,Foard,2010,Number,238
